project_name,full_test_name,source_file,augmented_source_marker,isCorrect,incorrect_type,is_mutation,mutation_iteration,model_predicted_prob,model_predicted_label_thresh0.5,rerun_consistency,prediction_time_secs,rerun_time_consume
okta-hooks-sdk-java,TokenHooksTest.replaceClaims,flaky_fix_181_gpt35_labeled.csv,flakyfix_original,0,1.000000,False,NaN,0.000036,0,1.000000,0.042479,9.954258
okta-hooks-sdk-java,TokenHooksTest.tokenExpiration,flaky_fix_181_gpt35_labeled.csv,flakyfix_original,0,1.000000,False,NaN,0.000106,0,1.000000,0.042852,4.387671
okta-hooks-sdk-java,UserRegHooksTest.allow,flaky_fix_181_gpt35_labeled.csv,flakyfix_original,0,1.000000,False,NaN,0.003673,0,1.000000,0.041150,3.321582
okta-hooks-sdk-java,UserRegHooksTest.complexError,flaky_fix_181_gpt35_labeled.csv,flakyfix_original,0,1.000000,False,NaN,0.000056,0,1.000000,0.039710,6.964959
okta-hooks-sdk-java,UserRegHooksTest.deny,flaky_fix_181_gpt35_labeled.csv,flakyfix_original,0,3.000000,False,NaN,0.001792,0,1.000000,0.039604,2.663928
okta-hooks-sdk-java,UserRegHooksTest.errorWithDebugContext,flaky_fix_181_gpt35_labeled.csv,flakyfix_original,0,1.000000,False,NaN,0.010200,0,1.000000,0.039706,2.963863
okta-hooks-sdk-java,UserRegHooksTest.updateProfile,flaky_fix_181_gpt35_labeled.csv,flakyfix_original,0,1.000000,False,NaN,0.003688,0,1.000000,0.039662,4.003032
fastjson,com.alibaba.json.bvt.issue_1500.Issue1584.test_for_issue,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,3.000000,True,1.000000,0.958271,1,0.000000,0.039312,327.012596
fastjson,com.alibaba.json.bvt.issue_1500.Issue1584.test_for_issue,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,3.000000,True,2.000000,0.969377,1,0.000000,0.039586,327.012596
fastjson,com.alibaba.json.bvt.issue_1500.Issue1584.test_for_issue,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,3.000000,True,3.000000,0.986975,1,0.000000,0.039709,327.012596
fastjson,com.alibaba.json.bvt.issue_1500.Issue1584.test_for_issue,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,3.000000,True,4.000000,0.912648,1,0.000000,0.040592,327.012596
fastjson,com.alibaba.json.bvt.issue_1500.Issue1584.test_for_issue,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,3.000000,True,6.000000,0.891791,1,0.000000,0.041266,327.012596
fastjson,com.alibaba.json.bvt.issue_1500.Issue1584.test_for_issue,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,3.000000,True,7.000000,0.967196,1,0.000000,0.041356,327.012596
fastjson,com.alibaba.json.bvt.issue_1500.Issue1584.test_for_issue,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,3.000000,True,5.000000,0.711218,1,0.000000,0.040983,327.012596
apollo,com.ctrip.framework.apollo.configservice.service.ReleaseMessageServiceWithCacheTest.testWhenHasReleaseMsgAndHasRepeatMsg,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,1.000000,True,1.000000,0.011589,0,0.000000,0.040761,163.914249
apollo,com.ctrip.framework.apollo.configservice.service.ReleaseMessageServiceWithCacheTest.testWhenHasReleaseMsgAndHasRepeatMsg,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,1.000000,True,2.000000,0.130517,0,0.000000,0.042163,163.914249
apollo,com.ctrip.framework.apollo.configservice.service.ReleaseMessageServiceWithCacheTest.testWhenHasReleaseMsgAndHasRepeatMsg,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,1.000000,True,3.000000,0.024007,0,0.000000,0.043023,163.914249
apollo,com.ctrip.framework.apollo.configservice.service.ReleaseMessageServiceWithCacheTest.testWhenHasReleaseMsgAndHasRepeatMsg,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,1.000000,True,6.000000,0.012095,0,0.000000,0.044115,163.914249
apollo,com.ctrip.framework.apollo.configservice.service.ReleaseMessageServiceWithCacheTest.testWhenHasReleaseMsgAndHasRepeatMsg,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,1.000000,True,5.000000,0.035124,0,0.000000,0.044166,163.914249
apollo,com.ctrip.framework.apollo.configservice.service.ReleaseMessageServiceWithCacheTest.testWhenHasReleaseMsgAndHasRepeatMsg,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,1.000000,True,4.000000,0.105990,0,0.000000,0.043544,163.914249
apollo,com.ctrip.framework.apollo.configservice.service.ReleaseMessageServiceWithCacheTest.testWhenHasReleaseMsgAndHasRepeatMsg,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,1.000000,True,7.000000,0.131326,0,0.000000,0.043214,163.914249
apollo,com.ctrip.framework.apollo.internals.RemoteConfigLongPollServiceTest.testAssembleLongPollRefreshUrlWithMultipleNamespaces,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,3.000000,True,1.000000,0.009361,0,0.000000,0.042778,161.433530
apollo,com.ctrip.framework.apollo.internals.RemoteConfigLongPollServiceTest.testAssembleLongPollRefreshUrlWithMultipleNamespaces,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,3.000000,True,3.000000,0.017411,0,0.000000,0.043090,161.433530
apollo,com.ctrip.framework.apollo.internals.RemoteConfigLongPollServiceTest.testAssembleLongPollRefreshUrlWithMultipleNamespaces,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,3.000000,True,4.000000,0.000063,0,0.000000,0.043194,161.433530
apollo,com.ctrip.framework.apollo.internals.RemoteConfigLongPollServiceTest.testAssembleLongPollRefreshUrlWithMultipleNamespaces,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,3.000000,True,2.000000,0.002480,0,0.000000,0.043151,161.433530
apollo,com.ctrip.framework.apollo.internals.RemoteConfigLongPollServiceTest.testAssembleLongPollRefreshUrlWithMultipleNamespaces,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,3.000000,True,5.000000,0.017686,0,0.000000,0.043155,161.433530
apollo,com.ctrip.framework.apollo.internals.RemoteConfigLongPollServiceTest.testAssembleLongPollRefreshUrlWithMultipleNamespaces,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,3.000000,True,6.000000,0.235105,0,0.000000,0.043146,161.433530
apollo,com.ctrip.framework.apollo.internals.RemoteConfigLongPollServiceTest.testAssembleLongPollRefreshUrlWithMultipleNamespaces,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,3.000000,True,7.000000,0.000674,0,0.000000,0.043128,161.433530
feign,feign.mock.RequestHeadersTest.shouldPrintHeaders,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,3.000000,True,1.000000,0.999387,1,0.000000,0.042789,87.372173
feign,feign.mock.RequestHeadersTest.shouldPrintHeaders,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,3.000000,True,2.000000,0.999879,1,0.000000,0.041760,87.372173
feign,feign.mock.RequestHeadersTest.shouldPrintHeaders,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,3.000000,True,3.000000,0.999912,1,0.000000,0.041308,87.372173
feign,feign.mock.RequestHeadersTest.shouldPrintHeaders,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,3.000000,True,4.000000,0.998370,1,0.000000,0.041274,87.372173
feign,feign.mock.RequestHeadersTest.shouldPrintHeaders,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,3.000000,True,5.000000,0.999839,1,0.000000,0.040770,87.372173
feign,feign.mock.RequestHeadersTest.shouldPrintHeaders,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,3.000000,True,6.000000,0.999922,1,0.000000,0.040054,87.372173
feign,feign.mock.RequestHeadersTest.shouldPrintHeaders,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,3.000000,True,7.000000,0.999910,1,0.000000,0.039158,87.372173
vjtools,com.vip.vjtools.vjkit.mapper.JsonMapperTest.toJson,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,3.000000,True,1.000000,0.008689,0,0.000000,0.039528,198.170352
vjtools,com.vip.vjtools.vjkit.mapper.JsonMapperTest.toJson,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,3.000000,True,2.000000,0.028083,0,0.000000,0.043657,198.170352
vjtools,com.vip.vjtools.vjkit.mapper.JsonMapperTest.toJson,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,3.000000,True,3.000000,0.033986,0,0.000000,0.045537,198.170352
vjtools,com.vip.vjtools.vjkit.mapper.JsonMapperTest.toJson,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,3.000000,True,5.000000,0.015812,0,0.000000,0.044634,198.170352
vjtools,com.vip.vjtools.vjkit.mapper.JsonMapperTest.toJson,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,3.000000,True,4.000000,0.004661,0,0.000000,0.043539,198.170352
vjtools,com.vip.vjtools.vjkit.mapper.JsonMapperTest.toJson,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,3.000000,True,6.000000,0.033845,0,0.000000,0.043677,198.170352
vjtools,com.vip.vjtools.vjkit.mapper.JsonMapperTest.toJson,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,3.000000,True,7.000000,0.123426,0,0.000000,0.044365,198.170352
fastjson,com.alibaba.json.bvt.path.JSONPath_reverse_test.test_reserve3,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,1.000000,True,1.000000,0.879018,1,0.000000,0.044277,274.609945
fastjson,com.alibaba.json.bvt.path.JSONPath_reverse_test.test_reserve3,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,1.000000,True,2.000000,0.923290,1,0.000000,0.041334,274.609945
fastjson,com.alibaba.json.bvt.path.JSONPath_reverse_test.test_reserve3,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,1.000000,True,3.000000,0.893494,1,0.000000,0.039795,274.609945
fastjson,com.alibaba.json.bvt.path.JSONPath_reverse_test.test_reserve3,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,1.000000,True,4.000000,0.969087,1,0.000000,0.039604,274.609945
fastjson,com.alibaba.json.bvt.path.JSONPath_reverse_test.test_reserve3,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,1.000000,True,6.000000,0.884487,1,0.000000,0.039558,274.609945
fastjson,com.alibaba.json.bvt.path.JSONPath_reverse_test.test_reserve3,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,1.000000,True,5.000000,0.981725,1,0.000000,0.039640,274.609945
fastjson,com.alibaba.json.bvt.path.JSONPath_reverse_test.test_reserve3,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,1.000000,True,7.000000,0.216927,0,0.000000,0.039556,274.609945
fastjson,com.alibaba.json.bvt.support.spring.mock.testcase.FastJsonpHttpMessageConverter4Case1Test.test2_2,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,1.000000,True,1.000000,0.009070,0,0.000000,0.039662,393.413880
fastjson,com.alibaba.json.bvt.support.spring.mock.testcase.FastJsonpHttpMessageConverter4Case1Test.test2_2,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,1.000000,True,2.000000,0.001044,0,0.000000,0.039643,393.413880
fastjson,com.alibaba.json.bvt.support.spring.mock.testcase.FastJsonpHttpMessageConverter4Case1Test.test2_2,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,1.000000,True,3.000000,0.000989,0,0.000000,0.039751,393.413880
fastjson,com.alibaba.json.bvt.support.spring.mock.testcase.FastJsonpHttpMessageConverter4Case1Test.test2_2,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,1.000000,True,4.000000,0.002022,0,0.000000,0.039887,393.413880
fastjson,com.alibaba.json.bvt.support.spring.mock.testcase.FastJsonpHttpMessageConverter4Case1Test.test2_2,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,1.000000,True,5.000000,0.003660,0,0.000000,0.039631,393.413880
fastjson,com.alibaba.json.bvt.support.spring.mock.testcase.FastJsonpHttpMessageConverter4Case1Test.test2_2,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,1.000000,True,6.000000,0.000726,0,0.000000,0.039609,393.413880
fastjson,com.alibaba.json.bvt.support.spring.mock.testcase.FastJsonpHttpMessageConverter4Case1Test.test2_2,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,1.000000,True,7.000000,0.000461,0,0.000000,0.039133,393.413880
avro,org.apache.avro.reflect.TestReflect.testAvroDoc,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,1.000000,True,1.000000,0.000219,0,0.000000,0.038918,133.210809
avro,org.apache.avro.reflect.TestReflect.testAvroDoc,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,1.000000,True,2.000000,0.000080,0,0.000000,0.039617,133.210809
avro,org.apache.avro.reflect.TestReflect.testAvroDoc,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,1.000000,True,3.000000,0.000052,0,0.000000,0.040516,133.210809
avro,org.apache.avro.reflect.TestReflect.testAvroDoc,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,1.000000,True,4.000000,0.000096,0,0.000000,0.041313,133.210809
avro,org.apache.avro.reflect.TestReflect.testAvroDoc,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,1.000000,True,5.000000,0.000805,0,0.000000,0.041276,133.210809
avro,org.apache.avro.reflect.TestReflect.testAvroDoc,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,1.000000,True,6.000000,0.000044,0,0.000000,0.041281,133.210809
avro,org.apache.avro.reflect.TestReflect.testAvroDoc,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,1.000000,True,7.000000,0.000097,0,0.000000,0.040667,133.210809
shenyu,org.apache.shenyu.admin.service.register.ShenyuClientRegisterDivideServiceImplTest.testBuildHandle,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,1.000000,True,1.000000,0.004746,0,0.000000,0.039929,352.289182
shenyu,org.apache.shenyu.admin.service.register.ShenyuClientRegisterDivideServiceImplTest.testBuildHandle,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,1.000000,True,2.000000,0.049285,0,0.000000,0.042295,352.289182
shenyu,org.apache.shenyu.admin.service.register.ShenyuClientRegisterDivideServiceImplTest.testBuildHandle,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,1.000000,True,3.000000,0.093160,0,0.000000,0.043613,352.289182
shenyu,org.apache.shenyu.admin.service.register.ShenyuClientRegisterDivideServiceImplTest.testBuildHandle,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,1.000000,True,4.000000,0.045372,0,0.000000,0.044327,352.289182
shenyu,org.apache.shenyu.admin.service.register.ShenyuClientRegisterDivideServiceImplTest.testBuildHandle,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,1.000000,True,5.000000,0.004140,0,0.000000,0.044344,352.289182
shenyu,org.apache.shenyu.admin.service.register.ShenyuClientRegisterDivideServiceImplTest.testBuildHandle,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,1.000000,True,6.000000,0.003264,0,0.000000,0.044385,352.289182
shenyu,org.apache.shenyu.admin.service.register.ShenyuClientRegisterDivideServiceImplTest.testBuildHandle,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,1.000000,True,7.000000,0.105031,0,0.000000,0.044323,352.289182
seatunnel,org.apache.seatunnel.api.configuration.util.OptionUtilTest.test,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,1.000000,True,1.000000,0.003738,0,0.000000,0.044824,270.621227
seatunnel,org.apache.seatunnel.api.configuration.util.OptionUtilTest.test,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,1.000000,True,2.000000,0.008822,0,0.000000,0.044863,270.621227
seatunnel,org.apache.seatunnel.api.configuration.util.OptionUtilTest.test,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,1.000000,True,3.000000,0.000598,0,0.000000,0.044844,270.621227
seatunnel,org.apache.seatunnel.api.configuration.util.OptionUtilTest.test,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,1.000000,True,4.000000,0.004486,0,0.000000,0.044115,270.621227
seatunnel,org.apache.seatunnel.api.configuration.util.OptionUtilTest.test,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,1.000000,True,5.000000,0.032840,0,0.000000,0.043737,270.621227
seatunnel,org.apache.seatunnel.api.configuration.util.OptionUtilTest.test,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,1.000000,True,6.000000,0.006835,0,0.000000,0.043722,270.621227
seatunnel,org.apache.seatunnel.api.configuration.util.OptionUtilTest.test,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,1.000000,True,7.000000,0.019766,0,0.000000,0.043757,270.621227
botbuilder-java,com.microsoft.bot.restclient.AdditionalPropertiesSerializerTests.canSerializeAdditionalProperties,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,3.000000,True,1.000000,0.000049,0,0.000000,0.045084,373.075791
botbuilder-java,com.microsoft.bot.restclient.AdditionalPropertiesSerializerTests.canSerializeAdditionalProperties,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,3.000000,True,2.000000,0.000116,0,0.000000,0.043275,373.075791
botbuilder-java,com.microsoft.bot.restclient.AdditionalPropertiesSerializerTests.canSerializeAdditionalProperties,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,3.000000,True,3.000000,0.000190,0,0.000000,0.042196,373.075791
botbuilder-java,com.microsoft.bot.restclient.AdditionalPropertiesSerializerTests.canSerializeAdditionalProperties,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,3.000000,True,4.000000,0.000194,0,0.000000,0.041302,373.075791
botbuilder-java,com.microsoft.bot.restclient.AdditionalPropertiesSerializerTests.canSerializeAdditionalProperties,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,3.000000,True,5.000000,0.000308,0,0.000000,0.040727,373.075791
botbuilder-java,com.microsoft.bot.restclient.AdditionalPropertiesSerializerTests.canSerializeAdditionalProperties,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,3.000000,True,6.000000,0.000235,0,0.000000,0.040617,373.075791
botbuilder-java,com.microsoft.bot.restclient.AdditionalPropertiesSerializerTests.canSerializeAdditionalProperties,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,3.000000,True,7.000000,0.000387,0,0.000000,0.039826,373.075791
apollo,com.ctrip.framework.apollo.internals.RemoteConfigLongPollServiceTest.testAssembleLongPollRefreshUrl,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,2.000000,True,1.000000,0.000062,0,1.000000,0.039047,127.879131
apollo,com.ctrip.framework.apollo.internals.RemoteConfigLongPollServiceTest.testAssembleLongPollRefreshUrl,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,2.000000,True,2.000000,0.000251,0,1.000000,0.038448,127.879131
apollo,com.ctrip.framework.apollo.internals.RemoteConfigLongPollServiceTest.testAssembleLongPollRefreshUrl,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,2.000000,True,3.000000,0.002999,0,1.000000,0.038996,127.879131
apollo,com.ctrip.framework.apollo.internals.RemoteConfigLongPollServiceTest.testAssembleLongPollRefreshUrl,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,2.000000,True,4.000000,0.000576,0,1.000000,0.039636,127.879131
apollo,com.ctrip.framework.apollo.internals.RemoteConfigLongPollServiceTest.testAssembleLongPollRefreshUrl,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,2.000000,True,5.000000,0.000065,0,1.000000,0.039004,127.879131
apollo,com.ctrip.framework.apollo.internals.RemoteConfigLongPollServiceTest.testAssembleLongPollRefreshUrl,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,2.000000,True,6.000000,0.000201,0,1.000000,0.038803,127.879131
apollo,com.ctrip.framework.apollo.internals.RemoteConfigLongPollServiceTest.testAssembleLongPollRefreshUrl,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,2.000000,True,7.000000,0.000155,0,1.000000,0.038852,127.879131
vjtools,com.vip.vjtools.vjkit.mapper.JsonMapperTest.jsonp,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,1.000000,True,1.000000,0.042054,0,1.000000,0.038424,59.392783
vjtools,com.vip.vjtools.vjkit.mapper.JsonMapperTest.jsonp,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,1.000000,True,2.000000,0.103233,0,1.000000,0.038115,59.392783
vjtools,com.vip.vjtools.vjkit.mapper.JsonMapperTest.jsonp,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,1.000000,True,3.000000,0.049516,0,1.000000,0.038145,59.392783
vjtools,com.vip.vjtools.vjkit.mapper.JsonMapperTest.jsonp,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,1.000000,True,4.000000,0.203991,0,1.000000,0.038093,59.392783
vjtools,com.vip.vjtools.vjkit.mapper.JsonMapperTest.jsonp,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,1.000000,True,5.000000,0.125227,0,1.000000,0.038279,59.392783
vjtools,com.vip.vjtools.vjkit.mapper.JsonMapperTest.jsonp,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,1.000000,True,6.000000,0.059956,0,1.000000,0.038216,59.392783
vjtools,com.vip.vjtools.vjkit.mapper.JsonMapperTest.jsonp,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,1.000000,True,7.000000,0.151721,0,1.000000,0.038307,59.392783
jinjava,com.hubspot.jinjava.lib.filter.ListFilterTest.itConvertsSetsToLists,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,2.000000,True,1.000000,0.969671,1,1.000000,0.036723,203.033553
jinjava,com.hubspot.jinjava.lib.filter.ListFilterTest.itConvertsSetsToLists,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,2.000000,True,2.000000,0.998889,1,1.000000,0.038116,203.033553
jinjava,com.hubspot.jinjava.lib.filter.ListFilterTest.itConvertsSetsToLists,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,2.000000,True,3.000000,0.999865,1,1.000000,0.036551,203.033553
jinjava,com.hubspot.jinjava.lib.filter.ListFilterTest.itConvertsSetsToLists,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,2.000000,True,4.000000,0.999399,1,1.000000,0.035780,203.033553
jinjava,com.hubspot.jinjava.lib.filter.ListFilterTest.itConvertsSetsToLists,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,2.000000,True,5.000000,0.999892,1,1.000000,0.038425,203.033553
jinjava,com.hubspot.jinjava.lib.filter.ListFilterTest.itConvertsSetsToLists,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,2.000000,True,6.000000,0.998875,1,1.000000,0.038843,203.033553
jinjava,com.hubspot.jinjava.lib.filter.ListFilterTest.itConvertsSetsToLists,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,0,2.000000,True,7.000000,0.999889,1,1.000000,0.038815,203.033553
jetcache,com.alicp.jetcache.anno.support.ConfigProvider_CacheMessagePublisher_Test.test.test,flaky_doctor_131_gpt_fixed_checked_labeled_time.csv,flakydoctor_original,1,NaN,True,1.000000,0.971679,1,1.000000,0.039436,31.022462
fastjson,com.alibaba.json.bvt.guava.ArrayListMultimapTest.test_for_multimap.test_for_multimap,flaky_doctor_131_gpt_fixed_checked_labeled_time.csv,flakydoctor_original,1,NaN,True,1.000000,0.963700,1,1.000000,0.041162,25.484430
fastjson,com.alibaba.json.bvt.issue_1100.Issue1177_2.test_for_issue.test_for_issue,flaky_doctor_131_gpt_fixed_checked_labeled_time.csv,flakydoctor_original,1,NaN,True,1.000000,0.991917,1,1.000000,0.041240,85.871465
fastjson,com.alibaba.json.bvt.issue_1400.Issue1480.test_for_issue.test_for_issue,flaky_doctor_131_gpt_fixed_checked_labeled_time.csv,flakydoctor_original,1,NaN,True,1.000000,0.992361,1,1.000000,0.041226,72.158875
fastjson,com.alibaba.json.bvt.writeClassName.WriteDuplicateType.test_dupType2.test_dupType2,flaky_doctor_131_gpt_fixed_checked_labeled_time.csv,flakydoctor_original,1,NaN,True,1.000000,0.975019,1,1.000000,0.043630,24.940780
incubator-shardingsphere,org.apache.shardingsphere.shardingjdbc.jdbc.core.datasource.MasterSlaveDataSourceTest.assertGetDatabaseProductName.assertGetDatabaseProductName,flaky_doctor_131_gpt_fixed_checked_labeled_time.csv,flakydoctor_original,1,NaN,True,1.000000,0.999107,1,1.000000,0.043334,31.804423
fastjson,com.alibaba.json.bvt.issue_1500.Issue1584.test_for_issue.test_for_issue,flaky_doctor_131_gpt_fixed_checked_labeled_time.csv,flakydoctor_original,1,NaN,True,1.000000,0.963273,1,1.000000,0.044193,101.441165
shenyu,org.apache.shenyu.admin.service.PermissionServiceTest.testGetPermissionMenu.testGetPermissionMenu,flaky_doctor_131_gpt_fixed_checked_labeled_time.csv,flakydoctor_original,1,NaN,True,1.000000,0.999165,1,1.000000,0.042946,115.260740
apollo,com.ctrip.framework.apollo.internals.RemoteConfigLongPollServiceTest.testAssembleLongPollRefreshUrl.testAssembleLongPollRefreshUrl,flaky_doctor_131_gpt_fixed_checked_labeled_time.csv,flakydoctor_original,1,NaN,True,1.000000,0.000045,0,1.000000,0.043171,57.607450
apollo,com.ctrip.framework.apollo.configservice.service.ReleaseMessageServiceWithCacheTest.testWhenHasReleaseMsgAndHasRepeatMsg.testWhenHasReleaseMsgAndHasRepeatMsg,flaky_doctor_131_gpt_fixed_checked_labeled_time.csv,flakydoctor_original,1,NaN,True,1.000000,0.657932,1,1.000000,0.043206,40.715794
apollo,com.ctrip.framework.apollo.configservice.service.ReleaseMessageServiceWithCacheTest.testWhenReleaseMsgSizeBiggerThan500.testWhenReleaseMsgSizeBiggerThan500,flaky_doctor_131_gpt_fixed_checked_labeled_time.csv,flakydoctor_original,1,NaN,True,1.000000,0.991111,1,1.000000,0.044149,62.094354
apollo,com.ctrip.framework.apollo.adminservice.controller.ReleaseControllerTest.testReleaseBuild.testReleaseBuild,flaky_doctor_131_gpt_fixed_checked_labeled_time.csv,flakydoctor_original,1,NaN,True,1.000000,0.733888,1,1.000000,0.043438,126.396502
feign,feign.mock.RequestHeadersTest.shouldPrintHeaders.shouldPrintHeaders,flaky_doctor_131_gpt_fixed_checked_labeled_time.csv,flakydoctor_original,1,NaN,True,1.000000,0.025333,0,1.000000,0.044258,17.538201
feign,feign.json.JsonEncoderTest.encodesObject.encodesObject,flaky_doctor_131_gpt_fixed_checked_labeled_time.csv,flakydoctor_original,1,NaN,True,1.000000,0.999997,1,1.000000,0.041460,35.276565
vjtools,com.vip.vjtools.vjkit.mapper.JsonMapperTest.jsonp.jsonp,flaky_doctor_131_gpt_fixed_checked_labeled_time.csv,flakydoctor_original,1,NaN,True,1.000000,0.999998,1,1.000000,0.039779,51.030856
spring-cloud-config,org.springframework.cloud.config.monitor.GiteePropertyPathNotificationExtractorTests.giteeSample.giteeSample,flaky_doctor_131_gpt_fixed_checked_labeled_time.csv,flakydoctor_original,1,NaN,True,1.000000,0.999391,1,1.000000,0.039575,19.184336
json-schema-validator,com.networknt.schema.CollectorContextTest.testCollectorContextWithKeyword.testCollectorContextWithKeyword,flaky_doctor_131_gpt_fixed_checked_labeled_time.csv,flakydoctor_original,1,NaN,True,1.000000,0.998658,1,1.000000,0.039303,36.639424
